Id;MathScore;ReadingScore;WritingScore;fk_Student;Year
7047;68;22;77;1761;2021
7048;47;45;61;1762;2018
7049;47;38;47;1762;2019
7050;45;42;39;1762;2020
7051;54;33;41;1762;2021
7052;93;64;26;1763;2018
7053;70;52;84;1763;2019
7054;72;58;68;1763;2020
7055;82;68;83;1763;2021
7056;38;39;88;1764;2018
7057;44;35;37;1764;2019
7058;53;31;40;1764;2020
7059;53;25;48;1764;2021
7060;55;82;26;1765;2018
7061;66;83;54;1765;2019
7062;67;95;77;1765;2020
7063;68;87;79;1765;2021
7064;54;71;45;1766;2018
7065;67;68;51;1766;2019
7066;51;60;72;1766;2020
7067;49;62;49;1766;2021
7068;71;48;54;1767;2018
7069;71;52;77;1767;2019
7070;87;43;61;1767;2020
7071;85;33;91;1767;2021
7072;66;30;36;1768;2018
7073;59;35;52;1768;2019
7074;68;37;52;1768;2020
7075;59;45;61;1768;2021
7076;71;63;59;1769;2018
7077;75;53;71;1769;2019
7078;78;55;60;1769;2020
7079;65;42;78;1769;2021
7080;66;74;57;1770;2018
7081;56;91;61;1770;2019
7082;69;84;52;1770;2020
7083;75;79;71;1770;2021
7084;33;62;27;1771;2018
7085;38;77;36;1771;2019
7086;38;61;39;1771;2020
7087;41;61;42;1771;2021
7088;45;51;62;1772;2018
7089;47;60;39;1772;2019
7090;46;72;52;1772;2020
7091;41;88;40;1772;2021
7092;41;42;30;1773;2018
7093;36;49;32;1773;2019
7094;29;59;36;1773;2020
7095;22;47;34;1773;2021
7096;54;51;39;1774;2018
7097;46;59;41;1774;2019
7098;40;64;42;1774;2020
7099;33;52;48;1774;2021
7100;23;69;72;1775;2018
7101;24;70;26;1775;2019
7102;28;85;25;1775;2020
7103;32;64;32;1775;2021
7104;24;69;32;1776;2018
7105;25;54;30;1776;2019
7106;30;52;22;1776;2020
7107;34;44;27;1776;2021
7108;27;80;44;1777;2018
7109;24;97;27;1777;2019
7110;21;89;20;1777;2020
7111;20;81;26;1777;2021
7112;59;32;58;1778;2018
7113;70;30;70;1778;2019
7114;65;31;63;1778;2020
7115;78;37;55;1778;2021
7116;39;43;41;1779;2018
7117;43;48;44;1779;2019
7118;47;56;53;1779;2020
7119;36;56;37;1779;2021
7120;80;37;59;1780;2018
7121;89;29;98;1780;2019
7122;106;33;93;1780;2020
7123;104;27;81;1780;2021
7124;90;64;53;1781;2018
7125;70;75;72;1781;2019
7126;76;72;55;1781;2020
7127;78;67;60;1781;2021
7128;50;35;35;1782;2018
7129;59;37;62;1782;2019
7130;49;38;65;1782;2020
7131;60;38;60;1782;2021
7132;40;45;61;1783;2018
7133;35;51;39;1783;2019
7134;34;42;28;1783;2020
7135;26;39;40;1783;2021
7136;43;53;25;1784;2018
7137;33;65;44;1784;2019
7138;39;80;40;1784;2020
7139;48;63;29;1784;2021
7140;44;45;78;1785;2018
7141;35;37;47;1785;2019
7142;28;29;38;1785;2020
7143;35;33;34;1785;2021
7144;62;33;53;1786;2018
7145;63;38;47;1786;2019
7146;51;38;71;1786;2020
7147;54;47;62;1786;2021
7148;74;68;46;1787;2018
7149;84;78;57;1787;2019
7150;82;78;80;1787;2020
7151;95;74;75;1787;2021
7152;80;44;90;1788;2018
7153;73;41;64;1788;2019
7154;88;36;67;1788;2020
7155;70;40;87;1788;2021
7156;42;70;52;1789;2018
7157;34;65;51;1789;2019
7158;41;57;38;1789;2020
7159;40;65;47;1789;2021
7160;60;50;36;1790;2018
7161;74;43;49;1790;2019
7162;69;42;59;1790;2020
7163;74;33;76;1790;2021
7164;62;40;46;1791;2018
7165;63;37;62;1791;2019
7166;62;46;50;1791;2020
7167;57;45;72;1791;2021
7168;90;67;43;1792;2018
7169;81;55;83;1792;2019
7170;96;44;69;1792;2020
7171;83;35;80;1792;2021
7172;42;58;30;1793;2018
7173;47;64;39;1793;2019
7174;57;49;52;1793;2020
7175;70;60;49;1793;2021
7176;60;60;63;1794;2018
7177;47;64;70;1794;2019
7178;43;50;37;1794;2020
7179;34;43;49;1794;2021
7180;42;29;61;1795;2018
7181;44;30;49;1795;2019
7182;46;31;49;1795;2020
7183;51;32;53;1795;2021
7184;81;83;35;1796;2018
7185;100;81;66;1796;2019
7186;106;101;87;1796;2020
7187;111;120;130;1796;2021
7188;63;53;65;1797;2018
7189;65;45;74;1797;2019
7190;49;39;75;1797;2020
7191;40;44;61;1797;2021
7192;46;64;39;1798;2018
7193;43;71;46;1798;2019
7194;50;61;52;1798;2020
7195;42;46;54;1798;2021
7196;65;73;37;1799;2018
7197;68;73;68;1799;2019
7198;54;63;62;1799;2020
7199;65;54;45;1799;2021
7200;41;72;50;1800;2018
7201;51;74;34;1800;2019
7202;45;79;43;1800;2020
7203;49;70;52;1800;2021
7204;35;60;44;1801;2018
7205;29;46;29;1801;2019
7206;34;47;28;1801;2020
7207;39;47;28;1801;2021
7208;90;69;49;1802;2018
7209;96;56;68;1802;2019
7210;80;45;77;1802;2020
7211;97;41;83;1802;2021
7212;42;48;32;1803;2018
7213;40;47;41;1803;2019
7214;38;37;45;1803;2020
7215;33;33;41;1803;2021
7216;67;36;59;1804;2018
7217;53;34;53;1804;2019
7218;42;40;51;1804;2020
7219;43;43;38;1804;2021
7220;43;40;33;1805;2018
7221;36;35;48;1805;2019
7222;37;36;29;1805;2020
7223;29;37;30;1805;2021
7224;46;64;56;1806;2018
7225;48;78;53;1806;2019
7226;58;71;45;1806;2020
7227;59;85;65;1806;2021
7228;74;32;51;1807;2018
7229;69;37;56;1807;2019
7230;82;45;75;1807;2020
7231;92;51;66;1807;2021
7232;89;33;25;1808;2018
7233;68;25;97;1808;2019
7234;82;25;73;1808;2020
7235;83;23;100;1808;2021
7236;46;29;42;1809;2018
7237;51;22;52;1809;2019
7238;46;27;54;1809;2020
7239;38;32;43;1809;2021
7240;88;76;36;1810;2018
7241;70;84;71;1810;2019
7242;59;85;66;1810;2020
7243;56;97;69;1810;2021
7244;51;42;87;1811;2018
7245;42;51;53;1811;2019
7246;45;41;34;1811;2020
7247;52;34;45;1811;2021
7248;29;29;45;1812;2018
7249;24;24;36;1812;2019
7250;22;20;20;1812;2020
7251;25;22;23;1812;2021
7252;40;60;59;1813;2018
7253;33;48;42;1813;2019
7254;34;41;31;1813;2020
7255;29;42;35;1813;2021
7256;52;58;38;1814;2018
7257;41;46;60;1814;2019
7258;39;53;36;1814;2020
7259;34;44;32;1814;2021
7260;54;53;40;1815;2018
7261;49;52;67;1815;2019
7262;59;62;41;1815;2020
7263;48;65;71;1815;2021
7264;84;33;43;1816;2018
7265;83;41;78;1816;2019
7266;82;37;78;1816;2020
7267;79;35;65;1816;2021
7268;42;54;44;1817;2018
7269;38;55;51;1817;2019
7270;40;50;41;1817;2020
7271;42;57;37;1817;2021
7272;64;78;41;1818;2018
7273;64;97;78;1818;2019
7274;58;87;54;1818;2020
7275;71;105;61;1818;2021
7276;37;30;36;1819;2018
7277;37;32;40;1819;2019
7278;46;40;29;1819;2020
7279;37;42;53;1819;2021
7280;92;35;59;1820;2018
7281;113;40;97;1820;2019
7282;138;31;127;1820;2020
7283;155;32;146;1820;2021
7284;71;38;33;1821;2018
7285;63;32;61;1821;2019
7286;64;24;50;1821;2020
7287;58;28;55;1821;2021
7288;52;57;42;1822;2018
7289;43;53;42;1822;2019
7290;50;60;40;1822;2020
7291;51;74;52;1822;2021
7292;76;64;53;1823;2018
7293;79;48;91;1823;2019
7294;80;44;72;1823;2020
7295;88;48;78;1823;2021
7296;36;39;71;1824;2018
7297;38;30;29;1824;2019
7298;32;32;44;1824;2020
7299;27;28;29;1824;2021
7300;60;48;84;1825;2018
7301;70;46;59;1825;2019
7302;83;36;53;1825;2020
7303;92;38;64;1825;2021
7304;40;60;53;1826;2018
7305;42;67;39;1826;2019
7306;41;57;46;1826;2020
7307;37;59;46;1826;2021
7308;39;51;65;1827;2018
7309;32;56;30;1827;2019
7310;30;69;26;1827;2020
7311;26;59;24;1827;2021
7312;67;61;62;1828;2018
7313;60;76;55;1828;2019
7314;57;79;63;1828;2020
7315;55;64;68;1828;2021
7316;59;31;59;1829;2018
7317;72;27;48;1829;2019
7318;84;30;76;1829;2020
7319;90;36;102;1829;2021
7320;37;57;37;1830;2018
7321;31;50;32;1830;2019
7322;24;50;33;1830;2020
7323;27;41;23;1830;2021
7324;35;45;42;1831;2018
7325;43;55;28;1831;2019
7326;48;59;39;1831;2020
7327;58;69;39;1831;2021
7328;53;33;52;1832;2018
7329;60;27;66;1832;2019
7330;71;27;55;1832;2020
7331;53;25;69;1832;2021
7332;78;71;52;1833;2018
7333;61;88;70;1833;2019
7334;52;104;67;1833;2020
7335;60;102;42;1833;2021
7336;65;29;75;1834;2018
7337;54;34;53;1834;2019
7338;46;29;60;1834;2020
7339;35;32;44;1834;2021
7340;61;81;89;1835;2018
7341;66;88;46;1835;2019
7342;63;82;65;1835;2020
7343;65;98;65;1835;2021
7344;42;49;34;1836;2018
7345;46;57;48;1836;2019
7346;43;71;57;1836;2020
7347;41;86;35;1836;2021
7348;67;45;52;1837;2018
7349;74;40;83;1837;2019
7350;80;37;68;1837;2020
7351;69;44;87;1837;2021
7352;62;34;38;1838;2018
7353;58;29;57;1838;2019
7354;56;29;59;1838;2020
7355;59;27;63;1838;2021
7356;55;71;32;1839;2018
7357;68;56;50;1839;2019
7358;68;51;55;1839;2020
7359;80;46;72;1839;2021
7360;42;41;43;1840;2018
7361;48;38;42;1840;2019
7362;43;40;40;1840;2020
7363;47;44;39;1840;2021
7364;27;78;35;1841;2018
7365;23;59;28;1841;2019
7366;23;45;25;1841;2020
7367;18;41;23;1841;2021
7368;40;72;41;1842;2018
7369;36;79;37;1842;2019
7370;34;61;43;1842;2020
7371;37;71;29;1842;2021
7372;56;53;54;1843;2018
7373;64;42;48;1843;2019
7374;58;47;70;1843;2020
7375;44;57;71;1843;2021
7376;29;68;45;1844;2018
7377;30;76;32;1844;2019
7378;34;59;35;1844;2020
7379;41;68;41;1844;2021
7380;27;37;70;1845;2018
7381;22;40;21;1845;2019
7382;20;48;24;1845;2020
7383;23;40;21;1845;2021
7384;58;71;60;1846;2018
7385;58;59;48;1846;2019
7386;69;50;60;1846;2020
7387;68;53;71;1846;2021
7388;34;81;43;1847;2018
7389;32;67;37;1847;2019
7390;30;76;32;1847;2020
7391;24;59;29;1847;2021
7392;66;33;55;1848;2018
7393;59;38;67;1848;2019
7394;69;38;59;1848;2020
7395;86;46;83;1848;2021
7396;40;35;64;1849;2018
7397;33;35;34;1849;2019
7398;25;32;40;1849;2020
7399;29;25;30;1849;2021
7400;42;50;38;1850;2018
7401;47;44;37;1850;2019
7402;40;43;36;1850;2020
7403;35;42;35;1850;2021
7404;31;48;39;1851;2018
7405;27;45;27;1851;2019
7406;24;52;24;1851;2020
7407;23;44;24;1851;2021
7408;64;54;26;1852;2018
7409;67;52;63;1852;2019
7410;78;42;68;1852;2020
7411;96;45;89;1852;2021
7412;27;52;52;1853;2018
7413;31;43;23;1853;2019
7414;27;50;38;1853;2020
7415;30;49;27;1853;2021
7416;44;47;53;1854;2018
7417;47;55;51;1854;2019
7418;46;51;56;1854;2020
7419;51;60;38;1854;2021
7420;62;57;60;1855;2018
7421;54;46;64;1855;2019
7422;58;50;46;1855;2020
7423;71;46;57;1855;2021
7424;39;36;64;1856;2018
7425;35;28;44;1856;2019
7426;31;24;34;1856;2020
7427;26;27;38;1856;2021
7428;47;36;61;1857;2018
7429;53;32;56;1857;2019
7430;53;30;57;1857;2020
7431;65;24;54;1857;2021
7432;46;32;74;1858;2018
7433;35;37;50;1858;2019
7434;34;39;40;1858;2020
7435;38;35;32;1858;2021
7436;37;41;51;1859;2018
7437;43;33;37;1859;2019
7438;36;29;45;1859;2020
7439;38;28;38;1859;2021
7440;65;37;58;1860;2018
7441;52;34;76;1860;2019
7442;63;39;51;1860;2020
7443;53;32;70;1860;2021
7444;53;34;41;1861;2018
7445;50;34;60;1861;2019
7446;55;37;44;1861;2020
7447;53;43;63;1861;2021
7448;44;36;51;1862;2018
7449;51;30;46;1862;2019
7450;50;25;61;1862;2020
7451;48;22;62;1862;2021
7452;40;32;32;1863;2018
7453;49;26;43;1863;2019
7454;59;29;55;1863;2020
7455;45;28;49;1863;2021
7456;74;50;26;1864;2018
7457;69;57;74;1864;2019
7458;82;43;69;1864;2020
7459;79;48;74;1864;2021
7460;43;41;73;1865;2018
7461;42;47;36;1865;2019
7462;35;45;37;1865;2020
7463;28;50;40;1865;2021
7464;29;40;33;1866;2018
7465;35;42;34;1866;2019
7466;37;42;37;1866;2020
7467;33;44;36;1866;2021
7468;50;47;51;1867;2018
7469;59;43;58;1867;2019
7470;64;48;56;1867;2020
7471;80;38;79;1867;2021
7472;52;33;36;1868;2018
7473;53;38;39;1868;2019
7474;45;39;50;1868;2020
7475;41;42;49;1868;2021
7476;67;64;41;1869;2018
7477;78;71;53;1869;2019
7478;74;73;83;1869;2020
7479;61;68;73;1869;2021
7480;33;58;50;1870;2018
7481;28;61;29;1870;2019
7482;26;64;27;1870;2020
7483;31;60;28;1870;2021
7484;31;83;35;1871;2018
7485;38;93;24;1871;2019
7486;40;89;42;1871;2020
7487;50;85;35;1871;2021
7488;26;50;26;1872;2018
7489;29;57;26;1872;2019
7490;32;46;31;1872;2020
7491;25;45;37;1872;2021
7492;45;34;90;1873;2018
7493;50;42;34;1873;2019
7494;46;34;44;1873;2020
7495;44;34;50;1873;2021
7496;53;48;59;1874;2018
7497;54;48;55;1874;2019
7498;61;52;54;1874;2020
7499;67;42;58;1874;2021
7500;45;35;54;1875;2018
7501;52;31;54;1875;2019
7502;41;30;60;1875;2020
7503;43;34;33;1875;2021
7504;44;56;43;1876;2018
7505;55;64;51;1876;2019
7506;43;64;68;1876;2020
7507;47;67;39;1876;2021
7508;55;41;55;1877;2018
7509;43;39;42;1877;2019
7510;52;32;52;1877;2020
7511;44;35;43;1877;2021
7512;85;71;64;1878;2018
7513;91;67;79;1878;2019
7514;97;83;106;1878;2020
7515;86;84;93;1878;2021
7516;50;78;40;1879;2018
7517;40;87;61;1879;2019
7518;43;70;35;1879;2020
7519;36;63;47;1879;2021
7520;68;32;61;1880;2018
7521;54;40;83;1880;2019
7522;41;43;56;1880;2020
7523;40;38;45;1880;2021
7524;68;55;53;1881;2018
7525;75;47;56;1881;2019
7526;68;42;78;1881;2020
7527;52;41;54;1881;2021
7528;66;60;58;1882;2018
7529;53;50;60;1882;2019
7530;62;51;49;1882;2020
7531;71;48;77;1882;2021
7532;35;74;74;1883;2018
7533;28;70;28;1883;2019
7534;31;77;22;1883;2020
7535;30;64;32;1883;2021
7536;39;60;27;1884;2018
7537;42;61;33;1884;2019
7538;32;54;39;1884;2020
7539;36;52;24;1884;2021
7540;35;53;81;1885;2018
7541;39;50;42;1885;2019
7542;40;59;39;1885;2020
7543;38;61;39;1885;2021
7544;48;41;28;1886;2018
7545;36;46;43;1886;2019
7546;34;47;35;1886;2020
7547;42;36;36;1886;2021
7548;30;61;54;1887;2018
7549;24;59;34;1887;2019
7550;20;69;20;1887;2020
7551;18;83;21;1887;2021
7552;46;57;61;1888;2018
7553;43;46;42;1888;2019
7554;38;42;44;1888;2020
7555;43;40;39;1888;2021
7556;39;41;36;1889;2018
7557;35;47;43;1889;2019
7558;28;48;33;1889;2020
7559;32;47;32;1889;2021
7560;72;49;82;1890;2018
7561;62;54;59;1890;2019
7562;51;58;62;1890;2020
7563;44;69;60;1890;2021
7564;89;49;31;1891;2018
7565;98;37;110;1891;2019
7566;100;42;96;1891;2020
7567;103;45;118;1891;2021
7568;28;34;30;1892;2018
7569;23;33;30;1892;2019
7570;22;26;21;1892;2020
7571;25;32;19;1892;2021
7572;34;43;46;1893;2018
7573;42;36;28;1893;2019
7574;52;34;51;1893;2020
7575;47;33;52;1893;2021
7576;42;35;50;1894;2018
7577;47;40;50;1894;2019
7578;39;35;54;1894;2020
7579;44;39;40;1894;2021
7580;43;45;41;1895;2018
7581;37;38;51;1895;2019
7582;34;45;28;1895;2020
7583;34;55;26;1895;2021
7584;26;58;41;1896;2018
7585;21;59;32;1896;2019
7586;25;46;20;1896;2020
7587;30;43;31;1896;2021
7588;60;45;43;1897;2018
7589;72;53;75;1897;2019
7590;69;57;56;1897;2020
7591;63;43;68;1897;2021
7592;76;71;25;1898;2018
7593;62;70;67;1898;2019
7594;63;87;73;1898;2020
7595;60;85;66;1898;2021
7596;38;57;82;1899;2018
7597;44;45;45;1899;2019
7598;53;39;51;1899;2020
7599;48;44;58;1899;2021
7600;54;61;85;1900;2018
7601;58;54;51;1900;2019
7602;63;65;70;1900;2020
7603;72;76;77;1900;2021
7604;28;34;55;1901;2018
7605;35;36;34;1901;2019
7606;32;43;40;1901;2020
7607;31;41;35;1901;2021
7608;90;51;27;1902;2018
7609;71;51;87;1902;2019
7610;55;58;55;1902;2020
7611;62;62;68;1902;2021
7612;49;63;63;1903;2018
7613;58;64;40;1903;2019
7614;70;59;56;1903;2020
7615;74;73;54;1903;2021
7616;34;31;41;1904;2018
7617;32;28;26;1904;2019
7618;38;23;39;1904;2020
7619;32;28;45;1904;2021
7620;84;41;59;1905;2018
7621;100;49;71;1905;2019
7622;110;46;81;1905;2020
7623;136;47;97;1905;2021
7624;74;59;35;1906;2018
7625;64;50;91;1906;2019
7626;59;55;54;1906;2020
7627;74;61;72;1906;2021
7628;34;33;82;1907;2018
7629;36;34;34;1907;2019
7630;41;38;42;1907;2020
7631;46;47;39;1907;2021
7632;32;32;37;1908;2018
7633;24;28;32;1908;2019
7634;24;27;19;1908;2020
7635;26;21;24;1908;2021
7636;46;38;38;1909;2018
7637;41;29;36;1909;2019
7638;50;24;50;1909;2020
7639;39;21;42;1909;2021
7640;60;81;53;1910;2018
7641;50;88;74;1910;2019
7642;52;93;61;1910;2020
7643;60;105;47;1910;2021
7644;32;38;41;1911;2018
7645;37;31;31;1911;2019
7646;39;34;38;1911;2020
7647;37;40;43;1911;2021
7648;42;65;61;1912;2018
7649;37;56;42;1912;2019
7650;43;46;31;1912;2020
7651;34;35;46;1912;2021
7652;86;60;41;1913;2018
7653;107;63;93;1913;2019
7654;125;76;130;1913;2020
7655;121;80;143;1913;2021
7656;60;52;33;1914;2018
7657;64;51;57;1914;2019
7658;75;49;72;1914;2020
7659;68;56;76;1914;2021
7660;30;47;84;1915;2018
7661;29;47;36;1915;2019
7662;28;38;25;1915;2020
7663;21;42;24;1915;2021
7664;33;30;66;1916;2018
7665;38;23;35;1916;2019
7666;36;18;31;1916;2020
7667;31;17;43;1916;2021
7668;65;71;47;1917;2018
7669;67;63;70;1917;2019
7670;70;76;79;1917;2020
7671;77;91;82;1917;2021
7672;45;41;44;1918;2018
7673;36;37;54;1918;2019
7674;30;30;40;1918;2020
7675;36;32;35;1918;2021
7676;56;73;80;1919;2018
7677;63;91;55;1919;2019
7678;61;94;50;1919;2020
7679;59;106;50;1919;2021
7680;91;60;71;1920;2018
7681;84;55;84;1920;2019
7682;74;59;93;1920;2020
7683;84;65;59;1920;2021
7684;58;43;38;1921;2018
7685;57;39;55;1921;2019
7686;53;38;62;1921;2020
7687;61;32;59;1921;2021
7688;79;64;78;1922;2018
7689;68;66;68;1922;2019
7690;52;63;63;1922;2020
7691;59;63;47;1922;2021
7692;92;66;40;1923;2018
7693;84;56;85;1923;2019
7694;97;65;81;1923;2020
7695;92;72;88;1923;2021
7696;45;34;27;1924;2018
7697;38;32;41;1924;2019
7698;40;25;37;1924;2020
7699;41;29;32;1924;2021
7700;39;40;44;1925;2018
7701;32;36;43;1925;2019
7702;30;31;38;1925;2020
7703;26;37;34;1925;2021
7704;41;74;50;1926;2018
7705;36;66;51;1926;2019
7706;35;64;39;1926;2020
7707;42;76;39;1926;2021
7708;48;45;42;1927;2018
7709;57;50;40;1927;2019
7710;45;40;57;1927;2020
7711;36;43;52;1927;2021
7712;57;39;71;1928;2018
7713;59;39;56;1928;2019
7714;71;48;57;1928;2020
7715;84;42;82;1928;2021
7716;82;32;41;1929;2018
7717;68;40;81;1929;2019
7718;62;31;66;1929;2020
7719;70;38;73;1929;2021
7720;41;40;59;1930;2018
7721;44;47;49;1930;2019
7722;52;35;37;1930;2020
7723;43;34;57;1930;2021
7724;74;54;49;1931;2018
7725;89;43;80;1931;2019
7726;67;38;80;1931;2020
7727;57;42;83;1931;2021
7728;55;44;41;1932;2018
7729;46;51;64;1932;2019
7730;38;47;43;1932;2020
7731;44;45;33;1932;2021
7732;40;33;28;1933;2018
7733;31;31;46;1933;2019
7734;31;31;27;1933;2020
7735;31;26;29;1933;2021
7736;55;60;90;1934;2018
7737;50;57;68;1934;2019
7738;59;50;54;1934;2020
7739;63;58;55;1934;2021
7740;70;41;64;1935;2018
7741;81;45;64;1935;2019
7742;100;47;87;1935;2020
7743;105;46;99;1935;2021
7744;90;50;50;1936;2018
7745;82;61;71;1936;2019
7746;82;54;68;1936;2020
7747;91;53;89;1936;2021
7748;37;54;63;1937;2018
7749;42;55;40;1937;2019
7750;42;67;49;1937;2020
7751;38;56;44;1937;2021
7752;36;74;31;1938;2018
7753;43;71;27;1938;2019
7754;48;59;38;1938;2020
7755;47;68;39;1938;2021
7756;43;33;81;1939;2018
7757;33;29;36;1939;2019
7758;36;35;34;1939;2020
7759;35;30;42;1939;2021
7760;39;45;64;1940;2018
7761;46;40;46;1940;2019
7762;47;41;44;1940;2020
7763;35;46;47;1940;2021
7764;48;76;34;1941;2018
7765;45;76;40;1941;2019
7766;46;77;47;1941;2020
7767;38;93;45;1941;2021
7768;37;29;57;1942;2018
7769;36;26;37;1942;2019
7770;43;30;41;1942;2020
7771;37;28;33;1942;2021
7772;53;67;64;1943;2018
7773;55;52;41;1943;2019
7774;55;59;53;1943;2020
7775;53;49;68;1943;2021
7776;57;69;46;1944;2018
7777;48;76;66;1944;2019
7778;38;87;56;1944;2020
7779;42;104;41;1944;2021
7780;61;57;29;1945;2018
7781;48;59;49;1945;2019
7782;42;55;57;1945;2020
7783;34;53;32;1945;2021
7784;60;83;32;1946;2018
7785;67;80;55;1946;2019
7786;77;97;56;1946;2020
7787;80;112;72;1946;2021
7788;23;69;47;1947;2018
7789;28;58;18;1947;2019
7790;25;64;26;1947;2020
7791;28;56;24;1947;2021
7792;70;59;38;1948;2018
7793;78;70;59;1948;2019
7794;92;68;60;1948;2020
7795;96;58;94;1948;2021
7796;57;82;56;1949;2018
7797;64;71;58;1949;2019
7798;70;54;61;1949;2020
7799;57;54;71;1949;2021
7800;64;76;57;1950;2018
7801;60;73;78;1950;2019
7802;50;86;57;1950;2020
7803;56;82;46;1950;2021
7804;46;40;70;1951;2018
7805;48;45;48;1951;2019
7806;44;55;57;1951;2020
7807;33;63;52;1951;2021
7808;32;46;76;1952;2018
7809;36;36;38;1952;2019
7810;30;37;42;1952;2020
7811;28;46;24;1952;2021
7812;27;29;75;1953;2018
7813;28;25;31;1953;2019
7814;32;30;28;1953;2020
7815;26;26;37;1953;2021
7816;93;51;70;1954;2018
7817;72;61;102;1954;2019
7818;60;67;78;1954;2020
7819;69;77;45;1954;2021
7820;62;40;55;1955;2018
7821;62;46;62;1955;2019
7822;66;35;71;1955;2020
7823;57;40;82;1955;2021
7824;63;57;67;1956;2018
7825;77;54;57;1956;2019
7826;88;50;85;1956;2020
7827;72;59;99;1956;2021
7828;34;56;85;1957;2018
7829;26;62;37;1957;2019
7830;24;67;20;1957;2020
7831;27;51;28;1957;2021
7832;86;80;69;1958;2018
7833;70;72;107;1958;2019
7834;62;64;84;1958;2020
7835;72;71;70;1958;2021
7836;58;59;80;1959;2018
7837;51;46;63;1959;2019
7838;55;46;56;1959;2020
7839;50;53;63;1959;2021
7840;55;34;69;1960;2018
7841;66;40;64;1960;2019
7842;50;36;73;1960;2020
7843;40;35;43;1960;2021
7844;42;40;31;1961;2018
7845;47;33;43;1961;2019
7846;55;31;47;1961;2020
7847;43;28;54;1961;2021
7848;51;78;81;1962;2018
7849;57;70;61;1962;2019
7850;60;72;59;1962;2020
7851;59;85;72;1962;2021
7852;39;55;33;1963;2018
7853;42;58;44;1963;2019
7854;39;53;38;1963;2020
7855;46;57;45;1963;2021
7856;42;56;36;1964;2018
7857;52;42;52;1964;2019
7858;47;36;45;1964;2020
7859;49;29;44;1964;2021
7860;37;60;54;1965;2018
7861;38;46;35;1965;2019
7862;33;38;38;1965;2020
7863;39;33;33;1965;2021
7864;65;37;55;1966;2018
7865;50;29;68;1966;2019
7866;46;34;41;1966;2020
7867;36;39;35;1966;2021
7868;73;41;88;1967;2018
7869;59;46;58;1967;2019
7870;46;48;52;1967;2020
7871;51;53;53;1967;2021
7872;38;67;36;1968;2018
7873;31;68;31;1968;2019
7874;25;67;28;1968;2020
7875;29;58;22;1968;2021
7876;66;41;56;1969;2018
7877;67;34;71;1969;2019
7878;52;36;72;1969;2020
7879;44;38;52;1969;2021
7880;29;52;84;1970;2018
7881;27;41;33;1970;2019
7882;27;51;24;1970;2020
7883;26;56;28;1970;2021
7884;33;55;37;1971;2018
7885;37;66;25;1971;2019
7886;41;52;34;1971;2020
7887;40;49;47;1971;2021
7888;63;51;57;1972;2018
7889;62;49;64;1972;2019
7890;70;61;51;1972;2020
7891;79;76;54;1972;2021
7892;73;29;54;1973;2018
7893;71;33;83;1973;2019
7894;58;26;81;1973;2020
7895;68;28;57;1973;2021
7896;42;65;27;1974;2018
7897;41;77;38;1974;2019
7898;40;84;40;1974;2020
7899;49;89;47;1974;2021
7900;49;35;62;1975;2018
7901;53;39;46;1975;2019
7902;64;43;55;1975;2020
7903;58;50;54;1975;2021
7904;44;32;77;1976;2018
7905;46;25;40;1976;2019
7906;46;25;51;1976;2020
7907;40;20;53;1976;2021
7908;29;49;43;1977;2018
7909;25;54;28;1977;2019
7910;20;56;27;1977;2020
7911;25;65;22;1977;2021
7912;49;81;69;1978;2018
7913;46;82;39;1978;2019
7914;54;96;53;1978;2020
7915;42;90;53;1978;2021
7916;27;46;40;1979;2018
7917;27;52;29;1979;2019
7918;28;48;28;1979;2020
7919;28;37;28;1979;2021
7920;23;34;44;1980;2018
7921;19;34;27;1980;2019
7922;20;27;23;1980;2020
7923;23;21;18;1980;2021
7924;68;45;69;1981;2018
7925;57;53;71;1981;2019
7926;62;55;57;1981;2020
7927;77;62;49;1981;2021
7928;47;69;34;1982;2018
7929;42;71;42;1982;2019
7930;44;78;40;1982;2020
7931;38;91;37;1982;2021
7932;39;71;33;1983;2018
7933;44;84;35;1983;2019
7934;43;98;45;1983;2020
7935;49;113;33;1983;2021
7936;36;43;83;1984;2018
7937;29;53;35;1984;2019
7938;26;60;31;1984;2020
7939;31;71;29;1984;2021
7940;50;52;48;1985;2018
7941;51;61;40;1985;2019
7942;51;48;50;1985;2020
7943;61;53;59;1985;2021
7944;37;76;77;1986;2018
7945;32;64;45;1986;2019
7946;39;67;39;1986;2020
7947;38;74;36;1986;2021
7948;40;50;31;1987;2018
7949;40;57;48;1987;2019
7950;48;48;34;1987;2020
7951;55;41;56;1987;2021
7952;75;74;67;1988;2018
7953;90;71;90;1988;2019
7954;69;58;105;1988;2020
7955;75;44;74;1988;2021
7956;51;75;71;1989;2018
7957;52;83;47;1989;2019
7958;48;72;45;1989;2020
7959;53;89;52;1989;2021
7960;60;40;76;1990;2018
7961;57;44;62;1990;2019
7962;55;51;55;1990;2020
7963;52;39;62;1990;2021
7964;90;62;79;1991;2018
7965;96;60;81;1991;2019
7966;100;56;111;1991;2020
7967;75;68;85;1991;2021
7968;58;49;60;1992;2018
7969;51;60;66;1992;2019
7970;46;47;46;1992;2020
7971;52;55;35;1992;2021
7972;30;48;69;1993;2018
7973;37;43;28;1993;2019
7974;42;36;44;1993;2020
7975;40;41;32;1993;2021
7976;32;36;63;1994;2018
7977;26;34;39;1994;2019
